1.Basin.Name;2.Country;3.Ecoregion;4.Endorheic.Status;5.Outlet.Longitude;6.Outlet.Latitude;7.Median.Longitude;8.Median.Latitude;9.Surface.Area
Vosu;Estonia;Palearctic;;25.96310458;59.61437005;25.98819241;59.56246826;86.77134192
Vouga;Portugal;Palearctic;;-8.711897529;40.7176817;-8.236270092;40.66690995;2380.371596
Wadi.Abadilah;United Arab Emirates;Afrotropic;;56.27828794;25.629197;56.1967063;25.51005495;236.567189
Wadi.ad.Dawasir;Saudi Arabia;Afrotropic;Endorheic;;;49.00297426;19.9739296;134421.2792
Wadi.al.Bahr;Yemen;Afrotropic;;43.24063458;13.31903211;43.85239297;13.30753814;1522.883653
Wadi.Al.Ramthah;United Arab Emirates;Afrotropic;;54.48187677;24.38153005;55.30400334;24.38802213;2586.456307
Wadi.Dhahr;United Arab Emirates;Afrotropic;;54.40483763;24.27626507;55.4530708;24.20284239;5215.757262
Wadi.Fayah;United Arab Emirates;Afrotropic;;55.94524042;25.7904131;56.07699018;25.66209969;1631.981725
Wadi.Fayd;Oman;Afrotropic;;56.46887597;24.7767398;56.32179767;24.71160723;134.8027875
Wadi.Hadramaut;Yemen;Afrotropic;;51.13330285;15.16633247;49.28683462;15.73892178;46187.44961
Wadi.Halfain;Oman;Afrotropic;;57.9982959;20.44467863;57.55990201;21.02632657;17117.06096
Wadi.Ham;United Arab Emirates;Afrotropic;;56.36286726;25.09189731;56.23123004;25.16456445;307.4175352
Wadi.Hatta;United Arab Emirates;Afrotropic;;56.41530001;24.87849338;56.20326111;24.89856004;482.2521836
Wadi.Hiluw;United Arab Emirates;Afrotropic;;56.37393531;25.01290837;56.30346968;25.02729263;129.2147327
Wadi.Jizzi;Oman;Afrotropic;;56.71109809;24.40403475;56.35441007;24.23671096;1023.129348
Wadi.Khulais;Saudi Arabia;Afrotropic;;39.07911637;22.29541651;39.81915506;22.26040772;5207.762037
Wadi.Madha;United Arab Emirates;Afrotropic;;56.37746666;25.27355339;56.3097071;25.31253798;203.8070477
Wadi.Maur;Yemen;Afrotropic;;42.76819071;15.83764011;43.592621;16.05877658;8728.255078
Wadi.Muqayleet;Oman;Afrotropic;Endorheic;;;55.71656242;23.69788588;4832.355622
Wadi.Qwar;United Arab Emirates;Afrotropic;;56.38810683;24.96065126;56.24241194;24.97767727;220.7537815
Wadi.Rabigh;Saudi Arabia;Afrotropic;;38.95115304;22.88742947;39.68703086;23.0557793;5334.179915
Wadi.SA2;Saudi Arabia;Afrotropic;;40.82387888;19.5579816;41.1439582;19.88461472;1399.126614
Wadi.Sharm;United Arab Emirates;Afrotropic;;55.42611613;25.39656464;55.82938504;24.92815584;2191.526205
Wadi.Shawkah;United Arab Emirates;Afrotropic;;55.7339818;25.64690437;55.94064315;25.2836896;1999.832375
Wadi.Wurayyah;United Arab Emirates;Afrotropic;;56.36407681;25.43764031;56.27331214;25.40140338;147.9409291
Wadi.Zikt;United Arab Emirates;Afrotropic;;56.36183819;25.55072666;56.30098235;25.53007075;213.5399192
Wear;United Kingdom;Palearctic;;-1.361945;54.917083;-1.77941383;54.75662586;1181.202117
Weser;Germany;Palearctic;;8.501133151;53.41928052;9.580247854;51.97269533;45059.15319
Wye;United Kingdom;Palearctic;;-2.6625;51.617084;-3.066680558;52.11663357;4133.17099
Xanthos;Turkey;Palearctic;;29.28143593;36.27811326;29.46011628;36.65983853;2612.891231
Rannakula;Estonia;Palearctic;;23.62806237;58.99140046;23.79596422;58.9705295;158.9386265
Yenice;Turkey;Palearctic;;32.07883196;41.58549224;32.52008431;41.03084854;13354.52789
Zarrine;Iran;Palearctic;Endorheic;;;46.0168515;37.35911855;52399.25149
Zohreh;Iran;Palearctic;;49.62504736;30.04357171;50.9580953;30.34035826;14256.69054
Zrmanja;Croatia;Palearctic;;15.52527917;44.26068757;15.90475268;44.18801269;827.8829192
Station.creek;Australia;Australasia;;141.3664264;-16.19612309;141.5563852;-16.22186048;354.5694942
Marion.creek;Australia;Australasia;;149.4582194;-21.72963358;149.3378053;-21.72276068;140.7385856
Evans;Australia;Australasia;;153.421661;-29.127501;153.3979232;-29.12899995;96.18242564
Port.Campbell.creek;Australia;Australasia;;142.9913641;-38.62143174;143.0112954;-38.58717168;116.730479
Bega.1;Australia;Australasia;;139.862504;-36.745277;140.1106443;-36.80199301;863.7986676
Thomas;Australia;Australasia;;123.003334;-33.885276;123.001319;-33.4304468;1870.021022
Mersey;Australia;Australasia;;146.366104;-41.164721;146.3230071;-41.5840026;1786.236822
Douglas;Australia;Australasia;;148.275833;-41.775555;148.2196677;-41.73990953;116.5790358
Mailmans.creek;Australia;Australasia;Endorheic;;;146.0609073;-34.01240268;794.145239
Lake.Carnanto;Australia;Australasia;Endorheic;;;141.1025754;-31.04823767;237.057573
Lake.Bringalbert;Australia;Australasia;Endorheic;;;141.2432982;-36.82690181;241.0422083
Aceh;Indonesia;Indo-Malay;;95.301392;5.57306;95.56732362;5.318811898;1603.968673
Adelaide;Australia;Australasia;;131.341096;-12.220558;131.3092195;-13.00415543;7329.225899
Alas;Indonesia;Indo-Malay;;97.744102;2.291125;98.00823653;2.948953807;11892.35204
Andranangoo;Australia;Australasia;;130.8658733;-11.33819059;130.9453399;-11.51299454;513.1968782
Ansons;Australia;Australasia;;148.2884843;-41.05260073;148.1705504;-41.10881383;259.6754538
Arawhata;New Zealand;Australasia;;168.673889;-43.989724;168.5947824;-44.27603284;916.0032136
Arrowsmith;Australia;Australasia;;114.996391;-29.504445;115.3176439;-29.51251287;1690.393296
Lake.Arthur;Australia;Australasia;Endorheic;;;138.8213195;-29.52565331;439.7271784
Four.Mile.Swamp;Australia;Australasia;Endorheic;;;134.9868446;-29.842195;1067.67041
Watchie.Swamp;Australia;Australasia;Endorheic;;;136.1563124;-29.87963353;392.9987111
Lake.Buchanan;Australia;Australasia;Endorheic;;;145.8446349;-21.54877521;2674.981372
Trial.Well;Australia;Australasia;Endorheic;;;131.3129223;-31.00196606;3056.748585
Lake.Preston;Australia;Australasia;;115.6884777;-33.12026078;115.7149374;-33.01885418;212.929543
Cogie.creek;Australia;Australasia;Endorheic;;;144.9580506;-32.93981438;282.8607594
Lake.Brewster;Australia;Australasia;Endorheic;;;146.0180656;-33.55367498;431.299973
Red.creek;Australia;Australasia;Endorheic;;;139.3502259;-34.5012635;606.6046484
Lake.Arawak;Australia;Australasia;Endorheic;;;142.3709605;-34.82652363;130.3402878
Lake.George;Australia;Australasia;Endorheic;;;149.4684475;-35.11776805;943.0361009
Boree.creek;Australia;Australasia;Endorheic;;;146.617195;-35.16877987;1128.803541
Lake.Tyrrell;Australia;Australasia;Endorheic;;;143.0072383;-35.74110785;2709.517884
Lake.Hindmarsh;Australia;Australasia;Endorheic;;;142.4258336;-36.6484796;9245.516334
Lake.Boga;Australia;Australasia;Endorheic;;;143.6551981;-35.49467627;66.35136484
Round.lake;Australia;Australasia;Endorheic;;;143.5583883;-35.52685588;220.2741037
Barraport;Australia;Australasia;Endorheic;;;143.6838775;-35.9800939;106.8070665
Cornella.creek;Australia;Australasia;Endorheic;;;144.7685227;-36.72520534;294.2432497
Reedy.lake;Australia;Australasia;Endorheic;;;145.0520051;-36.70521022;164.5089621
Lochaber.Swamp;Australia;Australasia;Endorheic;;;140.3858007;-36.86267947;289.9942403
Mccossiens.Swamp;Australia;Australasia;Endorheic;;;141.3176713;-36.94170461;221.9828093
Naracoorte.creek;Australia;Australasia;Endorheic;;;141.0015188;-36.81747448;919.5366455
Lucindale;Australia;Australasia;Endorheic;;;140.4055281;-37.0026425;150.8423632
Lake.Wallace;Australia;Australasia;Endorheic;;;141.342879;-37.05376179;74.38312412
Lake.Hawdon.North;Australia;Australasia;;139.75084;-37.07639;139.9216694;-37.13946377;270.8305797
Mosquito.creek;Australia;Australasia;Endorheic;;;141.0381702;-37.0576518;1278.079489
Kearney.lake;Australia;Australasia;Endorheic;;;140.7167;-37.71196513;210.8230709
Blue.lake.Aus;Australia;Australasia;Endorheic;;;140.8674108;-37.86989879;160.5153353
Haunted.Gully;Australia;Australasia;Endorheic;;;143.3173506;-37.89476289;702.2859331
Lake.Colongulac;Australia;Australasia;Endorheic;;;143.1824521;-38.196861;126.6636386
Western.creek;Australia;Australasia;Endorheic;;;132.4832827;-15.94145835;2881.720707
Cowal.creek;Australia;Australasia;;142.313354;-10.900836;142.350599;-10.97856244;200.0365899
Jardine;Australia;Australasia;;142.2314802;-10.91988019;142.5287556;-11.3162252;2723.61745
Lake.Machattie;Australia;Australasia;Endorheic;;;139.7597013;-24.7058257;1063.1996
Kilu.Impini.creek;Australia;Australasia;;130.509202;-11.278046;130.5104488;-11.38080181;136.1489998
Jackson;Australia;Australasia;;142.04695;-11.574165;142.358059;-11.65283808;1602.292802
Tiwi;Australia;Australasia;;130.7522571;-11.377439;130.7471046;-11.59292958;166.4701516
Ducie;Australia;Australasia;;141.981979;-11.991407;142.3792679;-12.02167422;3089.806764
Goomadeer;Australia;Australasia;;133.82611;-11.836111;133.6243652;-12.27578043;2458.81504
Macmillian;Australia;Australasia;;142.981553;-11.92729;142.9791138;-12.00007752;136.815803
Cooper.creek;Australia;Australasia;;132.677977;-12.067407;133.1569387;-12.15185011;2257.449828
Darbilla.creek;Australia;Australasia;;134.841948;-12.104445;134.8414817;-12.27903341;818.1382921
Blyth;Australia;Australasia;;134.552505;-12.061665;134.5315045;-12.77944407;7705.981314
Liverpool;Australia;Australasia;;134.249161;-12.002777;133.8932581;-12.7734821;8448.073693
East.Alligator;Australia;Australasia;;132.708894;-12.137499;133.1418127;-12.66277476;7691.79602
Wenlock;Australia;Australasia;;141.7404643;-12.20953586;142.6063818;-12.67222848;7385.829431
Glyde;Australia;Australasia;;135.030839;-12.2325;135.0755012;-13.0360546;10376.77651
Wildman;Australia;Australasia;;132.0737732;-12.29038609;132.0341507;-12.70317815;2483.940873
West.Alligator;Australia;Australasia;;132.296662;-12.216111;132.2490722;-12.66432949;1365.230369
Sampan.creek;Australia;Australasia;;131.699722;-12.280278;131.8549984;-13.18324172;8098.550943
Giddy;Australia;Australasia;;136.722092;-12.228808;136.6525281;-12.34738824;268.9977021
Howard;Australia;Australasia;;131.027908;-12.343332;131.105963;-12.46530426;375.9734654
Amboyninghy.Point;Australia;Australasia;;141.859161;-12.593055;141.8904884;-12.50270014;151.9625716
Pascoe;Australia;Australasia;;143.275559;-12.491944;143.0917482;-12.74361761;2015.66487
Elizabeth;Australia;Australasia;;130.8992016;-12.52468494;131.0598548;-12.60533621;257.8092107
Claudie;Australia;Australasia;;143.446397;-12.84889;143.2778463;-12.75495257;364.8597297
Blackmore;Australia;Australasia;;130.87555;-12.55611;130.9835571;-12.80824576;749.4429408
Embley;Australia;Australasia;;141.86258;-12.668832;142.0229123;-12.82731417;2083.429805
River.Charlotte;Australia;Australasia;;130.594834;-12.653215;130.7957639;-12.75751972;118.2932206
Koolatong;Australia;Australasia;;135.964448;-13.28560456;135.6533833;-13.06267395;2423.86626
Finniss;Australia;Australasia;;130.334579;-12.878111;130.684456;-13.00503419;2614.539773
Reynolds;Australia;Australasia;;130.223617;-13.2525;130.6907546;-13.31190957;1863.899618
Walker.Aus;Australia;Australasia;;135.86972;-13.561667;135.5088314;-13.5126534;2277.432772
Rose;Australia;Australasia;;135.720414;-14.31153;135.3342488;-13.91987599;3844.306328
Drysdale;Australia;Australasia;;126.787948;-13.967695;126.6097661;-15.45360005;15803.89489
Angurugu.creek;Australia;Australasia;;136.4176014;-13.95669547;136.5145767;-13.97598473;173.2146766
King.George;Australia;Australasia;;127.3336578;-13.95884237;127.2428927;-14.41668301;2874.133839
Berkeley;Australia;Australasia;;127.786941;-14.354722;127.5135869;-14.7726899;4687.069963
Normanby;Australia;Australasia;;144.016937;-14.480834;144.2374751;-15.21169861;24145.39785
Mitchell;Australia;Australasia;;125.68109;-14.531834;125.7559629;-14.98320538;2945.237373
Gurrbirri.creek;Australia;Australasia;;125.68109;-14.531834;125.7367732;-14.68722418;234.9217785
Lawley;Australia;Australasia;;125.892617;-14.623382;126.0007856;-14.77410059;633.6887148
Jeannie;Australia;Australasia;;144.918885;-14.660277;144.822215;-14.78766876;481.1341032
Towns;Australia;Australasia;;135.443832;-14.925705;134.9131213;-15.29534852;4514.251394
Thompson;Australia;Australasia;;128.113616;-14.96544391;128.0224627;-14.99967955;160.948267
Mcivor;Australia;Australasia;;145.247497;-15.115279;145.0873106;-15.10000202;508.8213595
Limmen.Bight;Australia;Australasia;;135.662093;-15.056881;135.1786654;-15.99043151;15660.99107
Roe;Australia;Australasia;;125.3658495;-15.10441422;125.7077536;-15.46007365;3272.117404
Endeavour;Australia;Australasia;;145.260331;-15.400823;145.1028674;-15.3552737;955.2479905
Charnley;Australia;Australasia;;124.773331;-16.400554;125.4246214;-16.24442854;5902.140753
Bloomfield;Australia;Australasia;;145.383331;-15.924723;145.3065476;-16.00510876;416.7496165
Wearyan;Australia;Australasia;;136.856948;-15.905555;136.6484916;-16.58665015;3730.728388
Daintree;Australia;Australasia;;145.44722;-16.29;145.2147491;-16.18724773;1299.29448
Robinson;Australia;Australasia;;137.265228;-16.033791;136.9063274;-16.86692495;5675.967658
Flinders.Norman;Australia;Australasia;;141.234115;-16.597476;142.3423085;-19.20734614;230998.7953
Calvert;Australia;Australasia;;137.776978;-16.303057;137.3445699;-17.13087839;8038.102485
Playford;Australia;Australasia;Endorheic;;;136.3912721;-18.96431503;24539.05544
Mossman;Australia;Australasia;;145.409728;-16.413889;145.333121;-16.48386598;217.7683195
Holroyd;Australia;Australasia;;141.59195;-14.166388;142.4311133;-14.19868219;10053.06899
Stewart.2;Australia;Australasia;;123.87139;-16.8825;123.8576201;-16.67806917;289.2056325
Isdell;Australia;Australasia;;124.773331;-16.400554;125.3766759;-16.79314289;5507.367601
Spring.creek;Australia;Australasia;;145.492217;-16.546667;145.4517481;-16.5941039;115.2346494
Trent.Aus;Australia;Australasia;;123.563857;-16.606982;123.6979036;-16.60176997;105.0703802
Settlement.creek;Australia;Australasia;;138.177566;-16.68788;137.872691;-17.15907095;3927.487318
Trinity.Inlet;Australia;Australasia;;145.82222;-16.898889;145.7692872;-17.0136757;263.8036403
Doctors.creek;Australia;Australasia;;123.607843;-17.290119;123.7517784;-17.33461454;291.1582561
Herbert;Australia;Australasia;;146.325271;-18.553888;145.462047;-18.09140881;8894.327425
Nicholson.Leichhardt;Australia;Australasia;;139.743056;-17.560001;138.8984613;-18.81928286;83816.12159
Tully.Murray;Australia;Australasia;;146.057495;-18.022499;145.7405004;-17.87901809;1503.675475
Liverpool.creek;Australia;Australasia;;146.108612;-17.711944;145.9340851;-17.74001975;332.4545153
Crystal.creek;Australia;Australasia;;146.324997;-18.93;146.2459588;-18.97094268;133.2894615
Bluewater.creek;Australia;Australasia;;146.6003875;-19.15038994;146.5800893;-19.21913854;84.10039412
Alice;Australia;Australasia;;146.658341;-19.181389;146.5520255;-19.32156723;305.9705214
Bohle;Australia;Australasia;;146.7047022;-19.19178291;146.678271;-19.31758712;290.1206112
Ross;Australia;Australasia;;146.837493;-19.245002;146.7689359;-19.47985257;1019.112443
Alligator.creek;Australia;Australasia;;146.985001;-19.270834;146.9700844;-19.38069712;262.3445904
Haughton;Australia;Australasia;;147.350829;-19.416945;146.8600964;-19.69294294;2166.033488
Yellow.Gin.creek;Australia;Australasia;;147.588334;-19.6525;147.4760379;-19.74537547;333.4902245
Elliot;Australia;Australasia;;147.766662;-19.791391;147.8533126;-20.06578141;329.3421424
Don;Australia;Australasia;;148.175277;-19.95;148.1012825;-20.23712249;1889.272121
Duck.creek;Australia;Australasia;;148.283889;-20.076943;148.2237756;-20.14913105;137.9328465
Proserpine;Australia;Australasia;;148.725007;-20.473611;148.4991089;-20.42792872;1158.140905
Murray.creek;Australia;Australasia;;148.886383;-20.849445;148.81671;-21.00036584;399.5736628
Gosse;Australia;Australasia;Endorheic;;;134.7153354;-19.75492479;4187.34076
Sandy.creek.2;Australia;Australasia;;149.243362;-21.25017547;148.9824627;-21.25944098;468.8590835
Maclennan.creek;Australia;Australasia;;149.195525;-21.20561;149.0768273;-21.19835247;176.8319454
Tara.creek;Australia;Australasia;;149.3061958;-21.39176283;149.180644;-21.4407348;158.5218901
Beadon.Bay;Australia;Australasia;;115.193337;-21.6175;115.3210791;-21.84474966;762.5635826
Waverley.creek;Australia;Australasia;;149.663223;-22.36278448;149.501047;-22.46894553;523.9209017
Shoalwater.creek;Australia;Australasia;;150.5191423;-22.54885616;150.4485309;-22.66948993;421.2215895
Herbert.creek;Australia;Australasia;;149.973328;-22.553888;150.1885499;-22.7831034;1128.95576
Water.Park.creek;Australia;Australasia;;150.786941;-22.90045943;150.6805863;-22.80366253;437.8084259
Raglan.creek;Australia;Australasia;;150.973557;-23.55665;150.7479405;-23.77367995;1310.050303
Calliope;Australia;Australasia;;151.2236064;-23.82065974;150.9827513;-24.02202413;1852.370794
Boyne.Aus;Australia;Australasia;;151.326294;-23.886715;151.2473703;-24.33266567;2406.110067
Scrubby.creek;Australia;Australasia;;151.573058;-24.036112;151.574393;-24.16824864;147.0103772
Baffle.creek;Australia;Australasia;;152.022506;-24.465;151.6986902;-24.47136349;2527.05689
Broadwater.creek;Australia;Australasia;;152.000275;-24.416944;151.9255775;-24.3729564;292.2620252
Littabella.creek;Australia;Australasia;;152.118897;-24.594165;152.0491147;-24.65880836;329.9546779
Lake.Austin;Australia;Australasia;Endorheic;;;118.0953056;-27.53452517;14963.41858
Walkabout.creek;Australia;Australasia;Endorheic;;;135.4034589;-20.34049688;8757.549087
Maroochy;Australia;Australasia;;153.10167;-26.613056;152.9620314;-26.59298288;541.9228472
Elimbah.creek;Australia;Australasia;;153.1429139;-27.06168763;152.9622587;-27.00048847;178.040724
Caboolture;Australia;Australasia;;153.114182;-27.190545;152.9104239;-27.09485024;460.484353
Hanlon.creek;Australia;Australasia;Endorheic;;;135.9241949;-20.1099241;3932.77448
Tingalpa.creek;Australia;Australasia;;153.237351;-27.467795;153.1812631;-27.56224855;121.2080185
Logan;Australia;Australasia;;153.339172;-27.687777;152.9211797;-28.03118004;3835.576601
Pimpama;Australia;Australasia;;153.39084;-27.784445;153.2881541;-27.79661606;183.1889229
Coomera;Australia;Australasia;;153.3969104;-27.82891899;153.252413;-27.97989933;434.6573276
Nerang;Australia;Australasia;;153.429993;-27.989166;153.3082429;-28.10178727;486.0308416
Tallebudgera.creek;Australia;Australasia;;153.460479;-28.090464;153.3979511;-28.1754405;160.6425676
Tweed.Aus;Australia;Australasia;;153.5399814;-28.18388417;153.319961;-28.35404979;1095.103829
Cudgara.creek;Australia;Australasia;;153.576111;-28.358333;153.5219791;-28.37824039;66.38598973
Burringbar.creek;Australia;Australasia;;153.559997;-28.426944;153.4862525;-28.443918;112.9992682
Brunswick;Australia;Australasia;;153.559174;-28.558332;153.5025125;-28.56008615;273.0227918
Sandon;Australia;Australasia;;153.3132232;-29.67483343;153.2621759;-29.69133862;134.6913779
Hill;Australia;Australasia;;115.050552;-30.38861;115.5048686;-30.09395681;3485.986641
Wooli.Wooli;Australia;Australasia;;153.266388;-29.876944;153.2040051;-29.84733562;196.9892714
Corindi;Australia;Australasia;;153.233367;-29.978842;153.1519096;-30.02187344;156.9525391
Bellinger;Australia;Australasia;;153.039292;-30.480746;152.7307023;-30.45523075;1140.833106
Nambucca;Australia;Australasia;;152.991378;-30.697695;152.7636702;-30.69991206;1308.516813
Lake.Innes;Australia;Australasia;;152.876038;-31.530272;152.8390446;-31.52223369;155.0372853
Camden.Haven;Australia;Australasia;;152.804671;-31.72400415;152.6670844;-31.6504261;656.0603591
Karuah;Australia;Australasia;;152.138336;-32.669446;151.9430489;-32.36085758;1443.878685
Wyong;Australia;Australasia;;151.5022107;-33.3328396;151.3404615;-33.23484823;643.8656641
Ludlow;Australia;Australasia;;115.408363;-33.621095;115.5011652;-33.71085857;661.8136458
Parramatta;Australia;Australasia;;151.178207;-33.966024;151.0246975;-33.81293492;253.9054739
Hacking;Australia;Australasia;;151.126664;-34.005001;151.0442273;-34.11369365;130.5154334
